"","RMSE","MaxE","iterations","size","train_set"
"100",0.111479682105875,0.333917184947758,"20","95","5"
"101",0.127114909393306,0.35732028637146,"5","100","5"
"102",0.11719188333164,0.337304306564639,"10","100","5"
"103",0.117800675854161,0.338113824594178,"15","100","5"
"104",0.115638476126363,0.331239912112396,"20","100","5"
"105",0.132351962858638,0.369573848095914,"5","102","5"
"106",0.12029990433073,0.343954676517017,"10","102","5"
"107",0.120133340872108,0.343699931915006,"15","102","5"
"108",0.117725684721067,0.336018230020016,"20","102","5"
"109",0.127157534565241,0.358804345183243,"5","104","5"
"110",0.121349906191905,0.343998380803762,"10","104","5"
"111",0.122795258198057,0.351785182164504,"15","104","5"
"112",0.120026591463755,0.344065326518538,"20","104","5"
"113",0.119645770410564,0.334819153067514,"5","106","5"
"114",0.119344457806392,0.341595469013623,"10","106","5"
"115",0.120885574414132,0.349199515820608,"15","106","5"
"116",0.120088890247994,0.342879949759644,"20","106","5"
"117",0.121192497568014,0.329257737038928,"5","108","5"
"118",0.122469539203114,0.344124724504311,"10","108","5"
"119",0.123196105032345,0.347911149541221,"15","108","5"
"120",0.121997909805972,0.341482462510093,"20","108","5"
"121",0.101759470539219,0.364227777960557,"5","95","6"
"122",0.0984940050745064,0.361050635764798,"10","95","6"
"123",0.0999353564185936,0.346063295650524,"15","95","6"
"124",0.0988937430727147,0.354163358406455,"20","95","6"
"125",0.101546952801927,0.376755638589783,"5","100","6"
"126",0.100224508091878,0.359496513353208,"10","100","6"
"127",0.102346498159491,0.344387238102123,"15","100","6"
"128",0.10167140867123,0.347989404094209,"20","100","6"
"129",0.101710857467068,0.375705746537127,"5","102","6"
"130",0.101377682713699,0.358097147339434,"10","102","6"
"131",NA,0.344507751111435,"15","102","6"
"132",0.102263145596418,0.346173678124071,"20","102","6"
"133",0.107936554084604,0.331775067910548,"5","104","6"
"134",0.105858027277746,0.334540303165517,"10","104","6"
"135",0.106436909203046,0.329504708924003,"15","104","6"
"136",0.104867314080028,0.336631428435364,"20","104","6"
"137",0.106806277172522,0.328801647721679,"5","106","6"
"138",0.105189888696092,0.333449720507071,"10","106","6"
"139",0.105626339169353,0.330782313638137,"15","106","6"
"140",0.106174986082939,0.333791810386922,"20","106","6"
"141",0.108797151150313,0.338936801182326,"5","108","6"
"142",0.107968588036551,0.341060752310285,"10","108","6"
"143",0.107986709900852,0.341713625309208,"15","108","6"
"144",0.108350825051036,0.34252403420895,"20","108","6"
"145",0.135054697849256,0.289130381072724,"5","95","7"
"146",0.100010551690013,0.273138756188498,"10","95","7"
"147",0.103424848856942,0.261353515760502,"15","95","7"
"148",0.0963301545059452,0.278515498861508,"20","95","7"
"149",0.127405254056437,0.264558157922218,"5","100","7"
"150",0.107385476183447,0.22140312794134,"10","100","7"
"151",0.111105943182968,0.215685691318608,"15","100","7"
"152",0.0999080937662028,0.235137470617336,"20","100","7"
"153",0.127666490484433,0.26890617572672,"5","102","7"
"154",0.126294562027391,0.261597558949757,"10","102","7"
"155",0.125079552630728,0.251730377301615,"15","102","7"
"156",0.114574288300922,0.223487356125556,"20","102","7"
"157",0.128588988573632,0.259603014860649,"5","104","7"
"158",0.126104924669936,0.257489281604469,"10","104","7"
"159",0.124150945718365,0.249022445632076,"15","104","7"
"160",0.114260760717755,0.220764243310434,"20","104","7"
"161",0.126785246766161,0.250764302659917,"5","106","7"
"162",0.126384876803548,0.252147890965625,"10","106","7"
"163",0.125664626429844,0.245855090637724,"15","106","7"
"164",0.11494363994051,0.220484595986907,"20","106","7"
"165",0.129063217311133,0.253165711369296,"5","108","7"
"166",0.128124315498641,0.254416285593251,"10","108","7"
"167",0.127127461733855,0.248085519809943,"15","108","7"
"168",0.127172971552776,0.250841044125037,"20","108","7"
"169",0.192168289580614,0.490329596268965,"5","95","8"
"170",0.149675152719835,0.351718030642885,"10","95","8"
"171",0.138934426229962,0.339836606769723,"15","95","8"
"172",0.147290651394437,0.358296450492598,"20","95","8"
"173",0.188324036492139,0.45216957271709,"5","100","8"
"174",0.14878919444059,0.347908866598444,"10","100","8"
"175",0.157628530222511,0.361749973547588,"15","100","8"
"176",0.165042460771644,0.379063994210494,"20","100","8"
"177",0.185847254594748,0.421750714363231,"5","102","8"
"178",0.14745819208006,0.341305952619135,"10","102","8"
"179",0.156266319493681,0.354290053357983,"15","102","8"
"180",0.163603922113258,0.36870356017085,"20","102","8"
"181",0.185547264312967,0.426325919144373,"5","104","8"
"182",0.184491792132914,0.411027680841618,"10","104","8"
"183",0.18371986915641,0.410954970637717,"15","104","8"
"184",0.184305748175405,0.416296864908089,"20","104","8"
"185",0.18302669261899,0.421808607878752,"5","106","8"
"186",0.184639087227449,0.41785959327315,"10","106","8"
"187",0.183234783886606,0.413304882671369,"15","106","8"
"188",0.183426798132985,0.411506617867532,"20","106","8"
"189",0.184736287593721,0.425508210868363,"5","108","8"
"190",0.185146448796469,0.41554432788577,"10","108","8"
"191",0.183477284135384,0.410666983064814,"15","108","8"
"192",0.183815002505865,0.409059284909212,"20","108","8"
"193",0.125878633125406,0.377236430614232,"5","95","9"
"194",0.116300034386348,0.360400611586365,"10","95","9"
"195",0.118435980952339,0.381454484702984,"15","95","9"
"196",0.118174541602315,0.382088741189909,"20","95","9"
"197",0.123439249854053,0.36448420064422,"5","100","9"
"198",0.119009265109463,0.368361768654391,"10","100","9"
"199",0.122883187300183,0.379634792031652,"15","100","9"
"200",0.121205272369129,0.379392279496432,"20","100","9"
"201",0.122361722140196,0.360517603684109,"5","102","9"
"202",0.116462766577198,0.370756190994943,"10","102","9"
"203",0.121114468200801,0.384536000966429,"15","102","9"
"204",0.120522508279904,0.382834648801338,"20","102","9"
"205",0.121932691211295,0.360789498648206,"5","104","9"
"206",0.121479273895936,0.369402316389304,"10","104","9"
"207",0.124186241470319,0.382305208346609,"15","104","9"
"208",0.122236710785722,0.375609553640782,"20","104","9"
"209",0.121147767464089,0.358012056670927,"5","106","9"
"210",0.121384995813274,0.367815563385298,"10","106","9"
"211",0.123056412636493,0.375092652029031,"15","106","9"
"212",0.121859738453027,0.370519789499511,"20","106","9"
"213",0.120789165270568,0.359755784641901,"5","108","9"
"214",0.120664931111192,0.363427877000995,"10","108","9"
"215",0.121022407646686,0.365292168221446,"15","108","9"
"216",0.120485944304934,0.36333743641767,"20","108","9"
"217",0.153349384683941,0.303653544057823,"5","95","10"
"218",0.153281371100337,0.30775925583294,"10","95","10"
"219",0.151800549995735,0.306888948622121,"15","95","10"
"220",0.142417126470875,0.294691499340588,"20","95","10"
"221",0.152230132052208,0.289298771587792,"5","100","10"
"222",0.147357809903052,0.289291840298011,"10","100","10"
"223",0.146730400394094,0.293463869409768,"15","100","10"
"224",0.136739201180325,0.271859476861361,"20","100","10"
"225",0.152499148995658,0.28388682020487,"5","102","10"
"226",0.149108435478722,0.294791868699062,"10","102","10"
"227",0.149121170694042,0.299158206803572,"15","102","10"
"228",0.150108636778922,0.303206791624472,"20","102","10"
"229",0.152356515644852,0.294378238870472,"5","104","10"
"230",0.151366275854347,0.307561273776595,"10","104","10"
"231",0.151880572974501,0.309113921034947,"15","104","10"
"232",0.152307964098702,0.310604613314114,"20","104","10"
"233",0.1496136767463,0.321745451185192,"5","106","10"
"234",0.150239871271962,0.320911592245278,"10","106","10"
"235",0.151313626470915,0.318537446419197,"15","106","10"
"236",0.151387085624168,0.31642812683956,"20","106","10"
"237",0.147427239697399,0.311737597029623,"5","108","10"
"238",0.1489968423723,0.316437279917857,"10","108","10"
"239",0.150025296446906,0.319364423442291,"15","108","10"
"240",0.150653626912214,0.316801078336532,"20","108","10"
"241",0.12153289070613,0.327450625764753,"5","95","11"
"242",0.132985321291674,0.356004632087825,"10","95","11"
"243",0.133240093587262,0.351468595272891,"15","95","11"
"244",0.127974342320977,0.347344404107733,"20","95","11"
"245",0.133617915144738,0.324965560092453,"5","100","11"
"246",0.139616599219001,0.344582375729605,"10","100","11"
"247",0.139180071348113,0.341156440535645,"15","100","11"
"248",0.128564585064943,0.334801159990431,"20","100","11"
"249",0.134389436414714,0.338304493227864,"5","102","11"
"250",0.141310281549056,0.346538717684116,"10","102","11"
"251",0.140830496234551,0.340728475192507,"15","102","11"
"252",0.137967328166157,0.338537752991271,"20","102","11"
"253",0.135251869001166,0.330912244472195,"5","104","11"
"254",0.138281963405078,0.348622306002529,"10","104","11"
"255",0.137314392513206,0.342166477708319,"15","104","11"
"256",0.135113600437446,0.338212763896131,"20","104","11"
"257",0.13514763851548,0.320086751912179,"5","106","11"
"258",0.135463205881488,0.313032565274258,"10","106","11"
"259",0.134601590904877,0.316065059615777,"15","106","11"
"260",0.133308282874997,0.315840212353691,"20","106","11"
"261",0.132543707721739,0.303059656926109,"5","108","11"
"262",0.133009748588973,0.300324069941824,"10","108","11"
"263",0.131885685147414,0.302050885592607,"15","108","11"
"264",0.131931637185442,0.297179992642103,"20","108","11"
"265",0.120819788079219,0.354200689638671,"5","95","12"
"266",0.12532046893858,0.354764529355022,"10","95","12"
"267",0.129374379494231,0.343732536576695,"15","95","12"
"268",0.128874304657481,0.351183250457072,"20","95","12"
"269",0.134368045858816,0.343921684683519,"5","100","12"
"270",0.133688007720551,0.3308302368836,"10","100","12"
"271",0.133447706164319,0.317800750260917,"15","100","12"
"272",0.13261369434629,0.324711793359958,"20","100","12"
"273",0.134986903538295,0.319497399779303,"5","102","12"
"274",0.133791520479714,0.320429504667039,"10","102","12"
"275",0.132639283301139,0.313685965040355,"15","102","12"
"276",0.132274690431328,0.320056216188757,"20","102","12"
"277",0.137704717584621,0.317764136012895,"5","104","12"
"278",0.134670059308629,0.312383238153875,"10","104","12"
"279",0.132869321811324,0.30713496267315,"15","104","12"
"280",0.132784199901946,0.309006774598794,"20","104","12"
"281",0.134050162019973,0.308807878955574,"5","106","12"
"282",0.132510384724218,0.299615942677348,"10","106","12"
"283",0.131257831685,0.299527535316105,"15","106","12"
"284",0.131788618521319,0.304616466913046,"20","106","12"
"285",0.133471544086176,0.304978127897043,"5","108","12"
"286",0.132389704823392,0.301035158253585,"10","108","12"
"287",0.132058285194848,0.30248305895044,"15","108","12"
"288",0.132300100069682,0.30484513443709,"20","108","12"
"289",0.162155850244638,0.356625817738783,"5","95","13"
"290",0.15820964881894,0.346260905666828,"10","95","13"
"291",0.158776837694201,0.356519805423588,"15","95","13"
"292",0.149626421951409,0.336998543059271,"20","95","13"
"293",0.166546520385132,0.377418564094274,"5","100","13"
"294",0.158903892551141,0.345202802990537,"10","100","13"
"295",0.15799058632589,0.351454303496013,"15","100","13"
"296",0.15233651392782,0.357532048511457,"20","100","13"
"297",0.161974362357176,0.371225673229429,"5","102","13"
"298",0.159789319420479,0.369460692656165,"10","102","13"
"299",0.15927200030407,0.368268766462593,"15","102","13"
"300",0.151609156848143,0.350992773034702,"20","102","13"
"301",0.155994773458451,0.374975080308479,"5","104","13"
"302",0.156432463419005,0.366481465248301,"10","104","13"
"303",0.155293499642605,0.363773772418859,"15","104","13"
"304",0.151254309711001,0.350962931058849,"20","104","13"
"305",0.154890167222219,0.390365876443871,"5","106","13"
"306",0.153528980230878,0.385347036738662,"10","106","13"
"307",0.155117753409714,0.380761922867283,"15","106","13"
"308",0.149544417051698,0.363995643308499,"20","106","13"
"309",0.156989679383106,0.389859158288657,"5","108","13"
"310",0.154494085213191,0.388644936084038,"10","108","13"
"311",0.153529681723905,0.385932077927325,"15","108","13"
"312",0.153601229715291,0.38569945031933,"20","108","13"
"313",0.107792239084381,0.348200365593673,"5","95","14"
"314",0.120792364349611,0.361976633361992,"10","95","14"
"315",0.129581050936904,0.37362289801565,"15","95","14"
"316",0.134601912828165,0.383922046702684,"20","95","14"
"317",0.175555063019165,0.345906667703948,"5","100","14"
"318",0.165975415277521,0.393127024280639,"10","100","14"
"319",0.165285756401533,0.409849234583527,"15","100","14"
"320",0.167047791772575,0.407008387016187,"20","100","14"
"321",0.177955081563257,0.3608097881298,"5","102","14"
"322",0.165968853749189,0.399946212893066,"10","102","14"
"323",0.165578312119551,0.405910975855381,"15","102","14"
"324",0.166524508060451,0.399303130831137,"20","102","14"
"325",0.175227933260216,0.424605252361386,"5","104","14"
"326",0.162143732057261,0.418368201432467,"10","104","14"
"327",0.162505183441535,0.413282482747934,"15","104","14"
"328",0.163393002122579,0.400983438656434,"20","104","14"
"329",0.172736330639147,0.412667847433976,"5","106","14"
"330",0.166831527068505,0.368223961196129,"10","106","14"
"331",0.168172799087005,0.373773808363722,"15","106","14"
"332",0.170699784876419,0.364704606723243,"20","106","14"
"333",0.177976642183506,0.383740352751886,"5","108","14"
"334",0.175927957592263,0.375246859106181,"10","108","14"
"335",0.170672724329732,0.384597170201048,"15","108","14"
"336",0.172918400592718,0.373408044205943,"20","108","14"
"337",0.116021093336081,0.312853716546299,"5","95","15"
"338",0.113555216310831,0.307172620833766,"10","95","15"
"339",0.11167100264312,0.314987442276391,"15","95","15"
"340",0.107518704275525,0.320494304826944,"20","95","15"
"341",0.108210873228783,0.31061939701236,"5","100","15"
"342",0.109665570644163,0.307398488463777,"10","100","15"
"343",0.107327214661543,0.312087447811521,"15","100","15"
"344",0.105687038052857,0.313658995280206,"20","100","15"
"345",0.111742134602666,0.30767355209342,"5","102","15"
"346",0.110001219960406,0.306334668074231,"10","102","15"
"347",0.108850123954069,0.308926346905261,"15","102","15"
"348",0.106878580953372,0.312665954388359,"20","102","15"
"349",0.106146902619966,0.310904000029619,"5","104","15"
"350",0.106619777750457,0.306759952720558,"10","104","15"
"351",0.106582301726419,0.309413870372982,"15","104","15"
"352",0.105201245303533,0.31352826901391,"20","104","15"
"353",0.106645078432323,0.312914755273074,"5","106","15"
"354",0.107235022447348,0.308223398659071,"10","106","15"
"355",0.106353666458615,0.309512618664553,"15","106","15"
"356",0.104082842231568,0.311087425780127,"20","106","15"
"357",0.10468527930548,0.310818187253793,"5","108","15"
"358",0.106185216061787,0.30874176341271,"10","108","15"
"359",0.106243450509177,0.309102589710595,"15","108","15"
"360",0.1059670343779,0.309233060022331,"20","108","15"
"361",0.112841746005471,0.304976034414616,"5","95","16"
"362",0.103553148776626,0.313972305226876,"10","95","16"
"363",0.105586164797342,0.312280485681418,"15","95","16"
"364",0.105435853654171,0.3075561372747,"20","95","16"
"365",0.109797565353707,0.305584242503273,"5","100","16"
"366",0.102806320683711,0.311611593671874,"10","100","16"
"367",0.103202876804126,0.305807102018804,"15","100","16"
"368",0.106142383024409,0.307995604555342,"20","100","16"
"369",0.107565502865795,0.294656520304413,"5","102","16"
"370",0.108522017790088,0.297870742510547,"10","102","16"
"371",0.107141414827211,0.291730423370384,"15","102","16"
"372",0.109119981209288,0.297339138642011,"20","102","16"
"373",0.107107833509896,0.291182733071227,"5","104","16"
"374",0.107985087670229,0.29490153973841,"10","104","16"
"375",0.107307757121465,0.289238456145308,"15","104","16"
"376",0.109843133678671,0.296934864466039,"20","104","16"
"377",0.11437101479303,0.305820959117275,"5","106","16"
"378",0.112101517917052,0.29671941899816,"10","106","16"
"379",0.110452525766817,0.290464723011475,"15","106","16"
"380",0.110444001812265,0.291483000148012,"20","106","16"
"381",0.112403938915453,0.290128203355346,"5","108","16"
"382",0.110876939572134,0.286073127130339,"10","108","16"
"383",0.109818080765009,0.283948244245485,"15","108","16"
"384",0.110193805487828,0.286853128853765,"20","108","16"
"385",0.112281538398637,0.436896624081655,"5","95","17"
"386",0.108094347718009,0.426548453877489,"10","95","17"
"387",0.108813018530806,0.431477386913109,"15","95","17"
"388",0.106624096270654,0.433774813216624,"20","95","17"
"389",0.114329364404927,0.448045664509455,"5","100","17"
"390",0.108823401485738,0.44058101161038,"10","100","17"
"391",0.107016750086894,0.425029593786027,"15","100","17"
"392",0.105186800488074,0.427713428841736,"20","100","17"
"393",0.107520191152643,0.407083402631065,"5","102","17"
"394",0.105109558985564,0.42271253644694,"10","102","17"
"395",0.104940842558035,0.417544558909781,"15","102","17"
"396",0.104550963867076,0.424030569699252,"20","102","17"
"397",0.1076847116705,0.405150905833708,"5","104","17"
"398",0.104141850174521,0.417930423983765,"10","104","17"
"399",0.104393329594876,0.411779006096328,"15","104","17"
"400",0.103652104886389,0.419467074239961,"20","104","17"
"401",0.10640091224119,0.423376679152617,"5","106","17"
"402",0.104541801443799,0.425169216723572,"10","106","17"
"403",0.104104017203407,0.417862436983197,"15","106","17"
"404",0.103185366634034,0.419821256668402,"20","106","17"
"405",0.103526654581285,0.429017617942075,"5","108","17"
"406",0.104008778530792,0.424739284749953,"10","108","17"
"407",0.103544814048127,0.421513207631975,"15","108","17"
"408",0.103598829857117,0.42442625028507,"20","108","17"
"409",0.121705032234856,0.325338821584533,"5","95","18"
"410",0.101598437216704,0.313768137045905,"10","95","18"
"411",0.109085280032529,0.321195831800837,"15","95","18"
"412",0.106224514015461,0.31769041874313,"20","95","18"
"413",0.117980727939346,0.318932675731621,"5","100","18"
"414",0.100651686695679,0.314569683652759,"10","100","18"
"415",0.107409488954693,0.320113063527407,"15","100","18"
"416",0.112162597574834,0.322039915538133,"20","100","18"
"417",0.117425287551935,0.318264474867701,"5","102","18"
"418",0.12434485252141,0.325729074876129,"10","102","18"
"419",0.131006062105498,0.329227761316856,"15","102","18"
"420",0.131814147661695,0.329376819355902,"20","102","18"
"421",0.119193081185479,0.316051089193235,"5","104","18"
"422",0.126577415760053,0.32590650779861,"10","104","18"
"423",0.133126583160517,0.329884588382626,"15","104","18"
"424",0.135315946132649,0.328187728456994,"20","104","18"
"425",0.147886247436671,0.329027135263107,"5","106","18"
"426",0.149543641066574,0.335418096662697,"10","106","18"
"427",0.15112592131202,0.333776242609747,"15","106","18"
"428",0.151584288658353,0.331958825038784,"20","106","18"
"429",0.15792484349592,0.331379879565807,"5","108","18"
"430",0.156970213929662,0.335414597312277,"10","108","18"
"431",0.155605074119509,0.334167828816056,"15","108","18"
"432",0.156256422521361,0.333914116439291,"20","108","18"
"433",0.142559875170831,0.382134204017279,"5","95","19"
"434",0.143607519742396,0.396633155775299,"10","95","19"
"435",0.143004476558177,0.38844455400911,"15","95","19"
"436",0.139673616555982,0.38758937911357,"20","95","19"
"437",0.150011848311712,0.384460480879681,"5","100","19"
"438",0.141256113888444,0.389063189148907,"10","100","19"
"439",0.142006271143628,0.382217986932446,"15","100","19"
"440",0.140993478463385,0.379330622799746,"20","100","19"
"441",0.148137009301545,0.373902698705675,"5","102","19"
"442",0.140879345342831,0.378385848812184,"10","102","19"
"443",0.138798275890193,0.371497230491967,"15","102","19"
"444",0.139784347241671,0.373057509266806,"20","102","19"
"445",0.145968536857323,0.37314266217517,"5","104","19"
"446",0.140421928212959,0.368861856784189,"10","104","19"
"447",0.139005392222671,0.358034808268548,"15","104","19"
"448",0.141074138867737,0.360013260338683,"20","104","19"
"449",0.146566923531019,0.370823380302898,"5","106","19"
"450",0.144149465359375,0.367972516233886,"10","106","19"
"451",0.141846555190425,0.359125599619655,"15","106","19"
"452",0.142924872009266,0.359756694124118,"20","106","19"
"453",0.150542515409374,0.35059264084853,"5","108","19"
"454",0.150458105659093,0.354423967741624,"10","108","19"
"455",0.146424545056581,0.349967609728757,"15","108","19"
"456",0.147421733910805,0.351505685112706,"20","108","19"
"457",0.106253234958288,0.336878376706542,"5","95","20"
"458",0.104801736469615,0.331682773875097,"10","95","20"
"459",0.104368520857829,0.342647374238041,"15","95","20"
"460",0.103749467538695,0.340903589909403,"20","95","20"
"461",0.102858132552967,0.322140080409189,"5","100","20"
"462",0.103549140618105,0.317657319582183,"10","100","20"
"463",0.104342576084731,0.327392321081844,"15","100","20"
"464",0.104004186476568,0.327850609585447,"20","100","20"
"465",0.102084912859178,0.32214479390524,"5","102","20"
"466",0.102802588531985,0.312324602830605,"10","102","20"
"467",0.103329507997845,0.322714418067092,"15","102","20"
"468",0.103124534618341,0.322339984921704,"20","102","20"
"469",0.105595944265815,0.308753477788794,"5","104","20"
"470",0.104532711957449,0.304009201374968,"10","104","20"
"471",0.10492588683139,0.312199146897901,"15","104","20"
"472",0.103983754301863,0.313138100940005,"20","104","20"
"473",0.105600179802266,0.309273136735077,"5","106","20"
"474",0.104352577479903,0.29893382640945,"10","106","20"
"475",0.104694300337688,0.305387897318562,"15","106","20"
"476",0.104834702231103,0.306445247975823,"20","106","20"
"477",0.107294827900013,0.301685824307157,"5","108","20"
"478",0.105795323763773,0.298015026882748,"10","108","20"
"479",0.105583357620835,0.303281175270764,"15","108","20"
"480",0.105715780489755,0.302621993445385,"20","108","20"
"481",0.115070069550213,0.345761431935594,"5","95","21"
"482",0.117564923750071,0.354868606348857,"10","95","21"
"483",0.114698368206096,0.346519061674746,"15","95","21"
"484",0.112059895289049,0.347576970552573,"20","95","21"
"485",0.116656320184533,0.340153992170505,"5","100","21"
"486",0.117338927708919,0.35172201087602,"10","100","21"
"487",0.116128259606556,0.350866366641437,"15","100","21"
"488",0.111790821330048,0.352275003003024,"20","100","21"
"489",0.116963342193314,0.334073509304676,"5","102","21"
"490",0.116904986679248,0.347108431678717,"10","102","21"
"491",0.115349626740018,0.34359009774391,"15","102","21"
"492",0.115991818280846,0.347573305765193,"20","102","21"
"493",0.115253770240354,0.334885895997672,"5","104","21"
"494",0.115354819191039,0.33814543418191,"10","104","21"
"495",0.115329225103231,0.339066041345121,"15","104","21"
"496",0.115692286739649,0.343220231110722,"20","104","21"
"497",0.115202772626055,0.345671075943938,"5","106","21"
"498",0.115455611385359,0.341696623703097,"10","106","21"
"499",0.115586465533139,0.343765775758946,"15","106","21"
"500",0.115787792544693,0.347253722996414,"20","106","21"
"501",0.114897640279899,0.346704791350742,"5","108","21"
"502",0.115768911593188,0.348857882632296,"10","108","21"
"503",0.116020205901725,0.346459791203848,"15","108","21"
"504",0.115924792910747,0.347973929765703,"20","108","21"
"505",0.151627338603253,0.333044408859142,"5","95","22"
"506",0.151005157379313,0.326113973718883,"10","95","22"
"507",0.14971754594068,0.32890035434225,"15","95","22"
"508",0.151448341491849,0.329256761206967,"20","95","22"
"509",0.14977388475962,0.326608285203955,"5","100","22"
"510",0.149999070091726,0.327460595647708,"10","100","22"
"511",0.148976750558625,0.325092666803594,"15","100","22"
"512",0.151557089793065,0.331655545517605,"20","100","22"
"513",0.148925682056185,0.332412503341546,"5","102","22"
"514",0.148805269693869,0.331089425311966,"10","102","22"
"515",0.147519614645906,0.331976206876648,"15","102","22"
"516",0.149144594335385,0.336776093330731,"20","102","22"
