"","RMSE","MaxE","iterations","size","train_set"
"225",0.00213252416141313,0.00724435785903794,"5","140","9"
"226",0.00168816487765702,0.00596471622474852,"10","140","9"
"227",0.00169971230736114,0.00608421624021551,"15","140","9"
"228",0.00166258058611224,0.00587758692742317,"20","140","9"
"229",0.00199872581827537,0.00682099816508866,"5","145","9"
"230",0.0016156185826428,0.00577189198689268,"10","145","9"
"231",0.00159416049318535,0.00558509075296019,"15","145","9"
"232",0.00153792237996628,0.00537116275490457,"20","145","9"
"233",0.00171425536553538,0.00583974929145864,"5","150","9"
"234",0.00152616482172685,0.00531163206483849,"10","150","9"
"235",0.00152248559310224,0.00532828885776589,"15","150","9"
"236",0.00149478131444886,0.00518255454679481,"20","150","9"
"237",0.00168995899505129,0.00582441798815293,"5","153","9"
"238",0.00150965087521276,0.00527298903317113,"10","153","9"
"239",0.00149380982373307,0.0051585856959548,"15","153","9"
"240",0.00148057167529644,0.00510184685700391,"20","153","9"
"241",0.00163696541584521,0.00533996825629893,"5","156","9"
"242",0.0014388658621052,0.00462336325702936,"10","156","9"
"243",0.00144797097488808,0.0045559860507774,"15","156","9"
"244",0.0014483539539014,0.00461073400344685,"20","156","9"
"245",0.00157471121045054,0.00491671837965315,"5","157","9"
"246",0.00142645383623071,0.00447693191081168,"10","157","9"
"247",0.00144190373033613,0.00445651702462274,"15","157","9"
"248",0.00143441463567197,0.00450835676331832,"20","157","9"
"249",0.00151755573155047,0.00441419082400645,"5","159","9"
"250",0.0014784789838532,0.00436860209483958,"10","159","9"
"251",0.00147848991396053,0.00438985032525696,"15","159","9"
"252",0.00147560570302215,0.00439021123834947,"20","159","9"
"253",0.00217231776336135,0.0104787141049994,"5","140","10"
"254",0.00217017557623869,0.0105452453575081,"10","140","10"
"255",0.00222744412346248,0.0110015433870057,"15","140","10"
"256",0.00218455300071948,0.0106599889551359,"20","140","10"
"257",0.00205701882818303,0.00991550471146569,"5","145","10"
"258",0.00206752437959655,0.0100698164972905,"10","145","10"
"259",0.00209069581788232,0.0102778275290738,"15","145","10"
"260",0.00204376252954748,0.00991654605687528,"20","145","10"
"261",0.00210709606427583,0.0103089382483401,"5","150","10"
"262",0.00206912243227309,0.0101386619102841,"10","150","10"
"263",0.00206192064224767,0.010134543004176,"15","150","10"
"264",0.00202261033770582,0.00985947438360489,"20","150","10"
"265",0.00199204146650557,0.00943957891719947,"5","153","10"
"266",0.00200741654265414,0.00969055944963957,"10","153","10"
"267",0.00198808297344954,0.00965302953470692,"15","153","10"
"268",0.00195016868829783,0.00939299063326536,"20","153","10"
"269",0.00197655766470088,0.00933211173019019,"5","156","10"
"270",0.00195907628336235,0.00926200203493515,"10","156","10"
"271",0.00196271421165665,0.00941285157816432,"15","156","10"
"272",0.00195333040062315,0.00937196778837515,"20","156","10"
"273",0.00194625541258752,0.00901500978459043,"5","157","10"
"274",0.0019337420891361,0.00903376237850408,"10","157","10"
"275",0.00193226850136375,0.00909271578314417,"15","157","10"
"276",0.00193048324993113,0.00913581140751236,"20","157","10"
"277",0.00191133211547046,0.00873375920876244,"5","159","10"
"278",0.00191459265006552,0.00866678967693459,"10","159","10"
"279",0.00190895508632499,0.00863505735406252,"15","159","10"
"280",0.00191845048388123,0.00878882323822211,"20","159","10"
"281",0.00164847714477411,0.00532779285129228,"5","140","11"
"282",0.00164227288899317,0.00516148286172633,"10","140","11"
"283",0.00155133040743536,0.00513827417289952,"15","140","11"
"284",0.00154419229248016,0.00517496227436138,"20","140","11"
"285",0.00151111479402409,0.00513096368383876,"5","145","11"
"286",0.00150376956432374,0.00508082543349251,"10","145","11"
"287",0.00147872165290505,0.00519284041974698,"15","145","11"
"288",0.00148279339409508,0.00523216745007539,"20","145","11"
"289",0.00148620861194177,0.00513090503657107,"5","150","11"
"290",0.00147802113857549,0.00511948148603899,"10","150","11"
"291",0.00148889905949136,0.00525438320956507,"15","150","11"
"292",0.00148994634463634,0.00524224150526402,"20","150","11"
"293",0.00148006433102623,0.00524304124664762,"5","153","11"
"294",0.00148850420970386,0.00522240827117313,"10","153","11"
"295",0.00150349742477466,0.00531376936851555,"15","153","11"
"296",0.00148855902376056,0.00527061904150285,"20","153","11"
"297",0.00149869472496013,0.00509152215213854,"5","156","11"
"298",0.00150785455952741,0.00508748720732405,"10","156","11"
"299",0.00150781517299113,0.00510244605067126,"15","156","11"
"300",0.00150801991914293,0.00509984838598179,"20","156","11"
"301",0.00151142772218151,0.00503030335349085,"5","157","11"
"302",0.00151280686295584,0.00505190300880354,"10","157","11"
"303",0.00150807120220854,0.00504756508753232,"15","157","11"
"304",0.00150387226971592,0.00504539624740822,"20","157","11"
"305",0.00150497937774335,0.0050528464213164,"5","159","11"
"306",0.00150770926742386,0.0050358710526762,"10","159","11"
"307",0.00150162571244927,0.00503038191597435,"15","159","11"
"308",0.00150346805307082,0.00503163097318996,"20","159","11"
"309",0.00159079418532148,0.00344593051485257,"5","140","12"
"310",0.00149583418398567,0.00316867541389421,"10","140","12"
"311",0.00150869830560496,0.003704413328494,"15","140","12"
"312",0.00149906180969701,0.00397783687915786,"20","140","12"
"313",0.00172011270247905,0.00459974376691544,"5","145","12"
"314",0.00146181426911521,0.00342613665772245,"10","145","12"
"315",0.00148709723173242,0.00343364983811162,"15","145","12"
"316",0.00149273099938724,0.00345927630724671,"20","145","12"
"317",0.00169255704753215,0.00425416609062419,"5","150","12"
"318",0.00153815236230391,0.00392428112239332,"10","150","12"
"319",0.00155531437311245,0.00370647788486878,"15","150","12"
"320",0.00154178710120685,0.00363153794472162,"20","150","12"
"321",0.00167422601816283,0.00471759879503115,"5","153","12"
"322",0.0016838151964692,0.00478242200934475,"10","153","12"
"323",0.00163236110465777,0.00440304640256027,"15","153","12"
"324",0.00159033813397734,0.00410484898733788,"20","153","12"
"325",0.00164208459745597,0.00464272070021596,"5","156","12"
"326",0.00164178662431313,0.00454006042218278,"10","156","12"
"327",0.0015932060207533,0.00416328249291185,"15","156","12"
"328",0.00161710577537783,0.00403750952865976,"20","156","12"
"329",0.00174854056084572,0.00415350087244923,"5","157","12"
"330",0.00173396740900803,0.00423332604337576,"10","157","12"
"331",0.00173664251062207,0.00436355153082578,"15","157","12"
"332",0.00172841869083659,0.00420888171809531,"20","157","12"
"333",0.00174648210017969,0.00386937822529336,"5","159","12"
"334",0.00173578339334994,0.00385945522053533,"10","159","12"
"335",0.00174304169837739,0.00392966399581588,"15","159","12"
"336",0.00174800234273921,0.00388887679855793,"20","159","12"
"337",0.00183897950017164,0.00686099353477005,"5","140","13"
"338",0.0016629860476228,0.00629747503930537,"10","140","13"
"339",0.00163955088801961,0.00642446319159097,"15","140","13"
"340",0.00164460577247348,0.00658370254924593,"20","140","13"
"341",0.00173744080883941,0.00662987669482766,"5","145","13"
"342",0.00164950688346902,0.00648689261091774,"10","145","13"
"343",0.00162348812518377,0.00645520635241158,"15","145","13"
"344",0.00162764060389101,0.00661001892291913,"20","145","13"
"345",0.00174234385350655,0.0066453434778601,"5","150","13"
"346",0.00169584730198462,0.00653735517927948,"10","150","13"
"347",0.00167602938213649,0.00648291939428036,"15","150","13"
"348",0.00167346877998706,0.006629956923634,"20","150","13"
"349",0.00172432813905174,0.00650475283214848,"5","153","13"
"350",0.00170506509242998,0.00650365821017676,"10","153","13"
"351",0.00170923954463021,0.006538645814711,"15","153","13"
"352",0.0016924345271286,0.00652349202912601,"20","153","13"
"353",0.00181513079732466,0.00665657302831348,"5","156","13"
"354",0.00178449824802166,0.00657042699424078,"10","156","13"
"355",0.0017784490965205,0.00655005855333616,"15","156","13"
"356",0.00175287184313953,0.00643494544221599,"20","156","13"
"357",0.00178492606240185,0.00633523171093039,"5","157","13"
"358",0.00177554583130806,0.00641832494981068,"10","157","13"
"359",0.00176868970721355,0.00648389428123659,"15","157","13"
"360",0.00177675531679174,0.00646839308601961,"20","157","13"
"361",0.00178249839214982,0.00617511134645196,"5","159","13"
"362",0.00178343419807592,0.00622341277548436,"10","159","13"
"363",0.00178349681867129,0.0063068452700238,"15","159","13"
"364",0.00178534223118172,0.00628962660457781,"20","159","13"
"365",0.00169569217482114,0.00607257445823464,"5","140","14"
"366",0.00170584544223004,0.0062946506912505,"10","140","14"
"367",0.00172153693542751,0.00628147579124319,"15","140","14"
"368",0.0017176075170714,0.00642083877430755,"20","140","14"
"369",0.0016987802070199,0.00582672038361495,"5","145","14"
"370",0.00173819483192246,0.00637817106948116,"10","145","14"
"371",0.00171867872106165,0.00622245129921281,"15","145","14"
"372",0.00172072216224468,0.00630403616347437,"20","145","14"
"373",0.00170095953909099,0.00602287085238235,"5","150","14"
"374",0.00172450395474721,0.00609735029817674,"10","150","14"
"375",0.00170509776383408,0.00596589772112448,"15","150","14"
"376",0.00168342146608982,0.0059574800830994,"20","150","14"
"377",0.00167075617794916,0.00589253218752469,"5","153","14"
"378",0.00166231851637466,0.00582714701938664,"10","153","14"
"379",0.00164563771213608,0.00574808312882008,"15","153","14"
"380",0.00164665065383165,0.00571031285028469,"20","153","14"
"381",0.00165459685673821,0.00582976788953491,"5","156","14"
"382",0.00164739266182132,0.00566161016101419,"10","156","14"
"383",0.0016370138159527,0.00553383692628185,"15","156","14"
"384",0.00165295652551064,0.00549852306411115,"20","156","14"
"385",0.0015921012598917,0.00548733888350232,"5","157","14"
"386",0.00162626613337523,0.00551488245253063,"10","157","14"
"387",0.00162751312793903,0.0055076161765952,"15","157","14"
"388",0.00163131676899792,0.00551560038877212,"20","157","14"
"389",0.00161119745051787,0.00536846327728339,"5","159","14"
"390",0.00162974078088266,0.00542563496054868,"10","159","14"
"391",0.00161153676811235,0.0053542812924863,"15","159","14"
"392",0.00160985033101731,0.00532747802787442,"20","159","14"
"393",0.00195998602452327,0.00687190587697246,"5","140","15"
"394",0.00209011530327371,0.00734498014175169,"10","140","15"
"395",0.00209945373597729,0.0074890678249991,"15","140","15"
"396",0.00205978418639222,0.00718589933289607,"20","140","15"
"397",0.00210030181532302,0.00722615001415383,"5","145","15"
"398",0.00209651569185506,0.00737816457284409,"10","145","15"
"399",0.00208920073239931,0.00747659151685089,"15","145","15"
"400",0.00204315557923749,0.00713995584364841,"20","145","15"
"401",0.00199344798795887,0.00682082606485293,"5","150","15"
"402",0.00201875230629507,0.00717407068811992,"10","150","15"
"403",0.00202510703553047,0.00725740420581422,"15","150","15"
"404",0.0019706508337797,0.00706157333752363,"20","150","15"
"405",0.00203906486517337,0.00678991217933995,"5","153","15"
"406",0.00204703798908597,0.00729255269307923,"10","153","15"
"407",0.00202124993361868,0.00731426019499601,"15","153","15"
"408",0.00196256504089215,0.00702299685052014,"20","153","15"
"409",0.00194646826145336,0.00640531421124084,"5","156","15"
"410",0.00194286311204022,0.00679396523531196,"10","156","15"
"411",0.0019154589043604,0.00668914343468256,"15","156","15"
"412",0.00189257497308659,0.00660840533779409,"20","156","15"
"413",0.00191678303293997,0.00643165744859858,"5","157","15"
"414",0.00191881457839534,0.00675803484756711,"10","157","15"
"415",0.00189333754223705,0.00664929820719115,"15","157","15"
"416",0.00187759391663321,0.00658535535221535,"20","157","15"
"417",0.00189890058854293,0.0062733356109679,"5","159","15"
"418",0.00189258783549076,0.0066200749715623,"10","159","15"
"419",0.00189526790877376,0.00651853429487612,"15","159","15"
"420",0.00187073140061839,0.00645221745309786,"20","159","15"
"421",0.0020214265142645,0.0063941902596148,"5","140","16"
"422",0.00197165625071797,0.00661611287758779,"10","140","16"
"423",0.00193977211817785,0.0065242004691814,"15","140","16"
"424",0.00196631351803169,0.00665542077576369,"20","140","16"
"425",0.00194512733854341,0.00635131942282475,"5","145","16"
"426",0.00193350304629484,0.00624148752722224,"10","145","16"
"427",0.00188716868424723,0.005994789053878,"15","145","16"
"428",0.00191005504244694,0.00620882042836278,"20","145","16"
"429",0.00187388621841554,0.00651171007041755,"5","150","16"
"430",0.00191328863122054,0.00613566793931402,"10","150","16"
"431",0.00191703628068934,0.00606905905119162,"15","150","16"
"432",0.00194167358673248,0.00609841938264519,"20","150","16"
"433",0.00198990303956307,0.00679850569650533,"5","153","16"
"434",0.00197475793089671,0.00640957798800441,"10","153","16"
"435",0.00195858854896331,0.00617390384261311,"15","153","16"
"436",0.0019501181355833,0.00612958611642512,"20","153","16"
"437",0.00199444722249866,0.00603830343248621,"5","156","16"
"438",0.00195476248281995,0.00590718458384975,"10","156","16"
"439",0.00195360294683536,0.00581301324344091,"15","156","16"
"440",0.00195504156366224,0.005840414589032,"20","156","16"
"441",0.0019844413567682,0.00594853564291622,"5","157","16"
"442",0.00198229073296434,0.00589862843906662,"10","157","16"
"443",0.00197695703487581,0.00582491358230103,"15","157","16"
"444",0.0019703130667528,0.00583598958819916,"20","157","16"
"445",0.00197656915725327,0.00589877063220233,"5","159","16"
"446",0.00198207871623447,0.0058787252986922,"10","159","16"
"447",0.00197187967565344,0.00581865464263178,"15","159","16"
"448",0.00197080318484523,0.00581658685846624,"20","159","16"
"449",0.00206455256215986,0.00951210893322185,"5","140","17"
"450",0.00208700909902374,0.00926361374859118,"10","140","17"
"451",0.00210566930015575,0.00934518864839161,"15","140","17"
"452",0.00209194118255357,0.00937050497831013,"20","140","17"
"453",0.00209838110014297,0.00951431959935688,"5","145","17"
"454",0.00209728775350403,0.00925087353507152,"10","145","17"
"455",0.00208830962237317,0.00917563410032844,"15","145","17"
"456",0.00208208409674083,0.00923850931556839,"20","145","17"
"457",0.00219161416027505,0.00962206670711472,"5","150","17"
"458",0.00214292026081605,0.00932205539212947,"10","150","17"
"459",0.00210204152097238,0.00914880536967235,"15","150","17"
"460",0.00208485935002242,0.00910605942563897,"20","150","17"
"461",0.00215310999547556,0.00920292885796205,"5","153","17"
"462",0.0021307609311635,0.00905136384790231,"10","153","17"
"463",0.00209114176391426,0.00899623097863465,"15","153","17"
"464",0.00208711252403596,0.00897258149584206,"20","153","17"
"465",0.0020655879006173,0.00872811987260988,"5","156","17"
"466",0.00206877274504009,0.00867692266254692,"10","156","17"
"467",0.00206595616336584,0.00880003881452373,"15","156","17"
"468",0.00207117033243861,0.00882422069589167,"20","156","17"
"469",0.00205282895832417,0.00876900745670212,"5","157","17"
"470",0.00206552369324368,0.00881962998156144,"10","157","17"
"471",0.00206240413891246,0.00884447681890837,"15","157","17"
"472",0.00206169368789722,0.00874413503594014,"20","157","17"
"473",0.00207954823197743,0.008861478511308,"5","159","17"
"474",0.00209133561625918,0.00874795176935861,"10","159","17"
"475",0.00208950462825475,0.00873703556212933,"15","159","17"
"476",0.00209521058814186,0.00871254022365574,"20","159","17"
"477",0.00171642503394394,0.00592687037518583,"5","140","18"
"478",0.00169525655002632,0.00586126377519848,"10","140","18"
"479",0.00174833421476138,0.00592928462569605,"15","140","18"
"480",0.00177263888302214,0.00617240701772217,"20","140","18"
