"","RMSE","MaxE","iterations","size","train_set"
"314",0.034654250788257,0.11200356673951,"20","70","6"
"315",0.0346946640425021,0.115431998738017,"25","70","6"
"316",0.037043415870375,0.125575897638186,"5","71","6"
"317",0.0361615543222272,0.113000371114451,"10","71","6"
"318",0.0355399274000703,0.114894688047666,"15","71","6"
"319",0.0352898621088278,0.116786783317824,"20","71","6"
"320",0.0351706106691949,0.117995124332207,"25","71","6"
"321",0.0372220635605693,0.124742873152628,"5","72","6"
"322",0.0360151223297904,0.115555794376774,"10","72","6"
"323",0.0354341620691494,0.115365385206057,"15","72","6"
"324",0.0351169121457538,0.116839529667762,"20","72","6"
"325",0.0349854288712222,0.1181147151416,"25","72","6"
"326",0.0368031708389973,0.117772582010689,"5","73","6"
"327",0.0361537132613891,0.120048530076796,"10","73","6"
"328",0.0356429711160672,0.120584139181096,"15","73","6"
"329",0.0354028699565506,0.116271396699743,"20","73","6"
"330",0.035218477930306,0.11905765233459,"25","73","6"
"331",0.0368987932937715,0.118539451848935,"5","74","6"
"332",0.0361925262681613,0.12319595477028,"10","74","6"
"333",0.0357807073890325,0.121498678502692,"15","74","6"
"334",0.0355967754017606,0.115453179018776,"20","74","6"
"335",0.0353501175248548,0.120207402051806,"25","74","6"
"336",0.0366119902909644,0.117974489550746,"5","75","6"
"337",0.0360865188775398,0.124430063431952,"10","75","6"
"338",0.0357518490804333,0.121388350923587,"15","75","6"
"339",0.0356744708432938,0.120579851369003,"20","75","6"
"340",0.0356151426631244,0.124359645142739,"25","75","6"
"341",0.0364256903481898,0.115304981486909,"5","76","6"
"342",0.036109233340891,0.122250267245787,"10","76","6"
"343",0.035870959751065,0.120756729598162,"15","76","6"
"344",0.0358897595926981,0.120869082265023,"20","76","6"
"345",0.0357549712632197,0.124524786795359,"25","76","6"
"346",0.0368919476738843,0.118521310171478,"5","77","6"
"347",0.0365452194180857,0.125054813857111,"10","77","6"
"348",0.0361737027959457,0.123546796384169,"15","77","6"
"349",0.0361809270605894,0.123391378688507,"20","77","6"
"350",0.0362544899820406,0.126947835290506,"25","77","6"
"351",0.0375269553240424,0.124610400013925,"5","78","6"
"352",0.0371705677986696,0.127298147024468,"10","78","6"
"353",0.0367344972456642,0.125322286265275,"15","78","6"
"354",0.0367173977534737,0.123151164335169,"20","78","6"
"355",0.0368186550645699,0.126039172742414,"25","78","6"
"356",0.0381456040044801,0.129722580680984,"5","79","6"
"357",0.0375553865217645,0.129186636215404,"10","79","6"
"358",0.0371302832546625,0.126079005512595,"15","79","6"
"359",0.037114810165913,0.123383239257636,"20","79","6"
"360",0.0371055607012432,0.12325988798105,"25","79","6"
"361",0.0526596884404496,0.250166559777387,"5","68","7"
"362",0.0511662247615539,0.249410024026302,"10","68","7"
"363",0.0495724963388633,0.234987646575719,"15","68","7"
"364",0.0493186502104022,0.233288298081169,"20","68","7"
"365",0.0492417199773311,0.232722626244731,"25","68","7"
"366",0.0525256708900315,0.250305265445899,"5","69","7"
"367",0.0512688673930808,0.251533998701332,"10","69","7"
"368",0.0499787119826403,0.23852888881863,"15","69","7"
"369",0.0496090013999987,0.236900821084486,"20","69","7"
"370",0.0494038917820025,0.236484132863674,"25","69","7"
"371",0.0517343846531067,0.248122951882535,"5","70","7"
"372",0.0501319190425093,0.250311393633405,"10","70","7"
"373",0.0489502999140709,0.23661230659316,"15","70","7"
"374",0.0488073180669232,0.234880773826196,"20","70","7"
"375",0.0487321343552994,0.234545759557424,"25","70","7"
"376",0.0504281258974276,0.245624848195337,"5","71","7"
"377",0.0492825907934788,0.248257072055433,"10","71","7"
"378",0.0482642054743727,0.235493500284389,"15","71","7"
"379",0.0490533928260276,0.239467235831474,"20","71","7"
"380",0.048834187779119,0.238642638773195,"25","71","7"
"381",0.0489941780046511,0.246127186332497,"5","72","7"
"382",0.0469818477009517,0.239719738665066,"10","72","7"
"383",0.0469272353934944,0.230953569253221,"15","72","7"
"384",0.047951992352908,0.236336082311073,"20","72","7"
"385",0.0478872399687265,0.237205537877058,"25","72","7"
"386",0.0480877510812243,0.240591439054997,"5","73","7"
"387",0.0463718897096872,0.237938156586715,"10","73","7"
"388",0.0464621908411493,0.23121350787192,"15","73","7"
"389",0.0475449094243075,0.233469057051697,"20","73","7"
"390",0.0473881539735167,0.234634166802337,"25","73","7"
"391",0.0478164810501275,0.239853972812975,"5","74","7"
"392",0.0460850372608416,0.237214231105311,"10","74","7"
"393",0.0460783975375569,0.234062719342375,"15","74","7"
"394",0.0468400103144973,0.232127989190061,"20","74","7"
"395",0.0465584821528129,0.232950049417231,"25","74","7"
"396",0.0484848431774585,0.228400974021208,"5","75","7"
"397",0.0462913880249606,0.228435545054808,"10","75","7"
"398",0.0460072974252173,0.226861916922053,"15","75","7"
"399",0.0468858571944483,0.227209206681882,"20","75","7"
"400",0.0469909293560122,0.230828752096549,"25","75","7"
"401",0.0482639709987383,0.226188055666751,"5","76","7"
"402",0.0457328932899063,0.226880961331588,"10","76","7"
"403",0.0461420709005522,0.228373266459925,"15","76","7"
"404",0.0466053761534799,0.225836643102062,"20","76","7"
"405",0.0472537653320316,0.231456676557886,"25","76","7"
"406",0.0485763851765181,0.230126797721178,"5","77","7"
"407",0.0465693681135653,0.233439445505921,"10","77","7"
"408",0.0467064872600417,0.233223324540247,"15","77","7"
"409",0.0472911971688001,0.232659168443022,"20","77","7"
"410",0.0477684078378672,0.236705986314137,"25","77","7"
"411",0.0501660960177383,0.237603328973737,"5","78","7"
"412",0.049455665083112,0.245363646131558,"10","78","7"
"413",0.0478508277908148,0.238699826391206,"15","78","7"
"414",0.0480440775137324,0.236943740749705,"20","78","7"
"415",0.048485826335831,0.240637552784782,"25","78","7"
"416",0.0493178706961924,0.235723672438996,"5","79","7"
"417",0.0489446845943506,0.245514620482345,"10","79","7"
"418",0.0481152023091249,0.239566090585089,"15","79","7"
"419",0.0487893673085034,0.239579518553044,"20","79","7"
"420",0.0490320182466509,0.239435398739413,"25","79","7"
"421",0.0445268514643182,0.165108580963925,"5","68","8"
"422",0.0407817685932336,0.146361850670798,"10","68","8"
"423",0.0416302302587331,0.145417120505326,"15","68","8"
"424",0.0406679947470472,0.150593397388438,"20","68","8"
